subject_id,node_id,ensemble_mean_graph_prob,ensemble_std,topk_error_flag
sub-009,18,0.32764078754644205,0.06005133060581542,0
sub-009,19,0.20922654910083077,0.0763678106776354,0
sub-009,20,0.4237231621662249,0.12311111427840127,0
sub-009,21,0.21086584246412476,0.051219622164637914,0
sub-009,22,0.396048090517306,0.12034544210639674,0
sub-009,23,0.038186772669675476,0.016351471574509162,0
sub-009,24,0.03754200302644074,0.017140453217502474,0
sub-009,25,0.7244058182166382,0.12761050925734613,0
sub-009,26,0.6651001565753356,0.07116881946080332,0
sub-009,27,0.6923443325762584,0.09814569348251857,0
sub-009,28,0.3121404266521364,0.07951162697398993,0
sub-009,29,0.7377193918300003,0.06300125220241523,1
sub-009,30,0.08382291236812786,0.043888861138054375,0
sub-009,31,0.4702574785102816,0.09757153651594555,0
sub-009,32,0.2169313149156204,0.031716863593593846,0
sub-009,33,0.9541484355335754,0.010923113696427487,1
sub-009,34,0.06312345634833574,0.025863964059220593,0
sub-009,35,0.12602712512263756,0.047897757028191934,0
sub-009,36,0.3232756338252356,0.0779271774815795,0
sub-009,37,0.7397961256372829,0.11449061485429064,1
sub-009,38,0.05771981280539477,0.023402457803031147,0
sub-009,39,0.4632623467607524,0.06099242364674893,0
sub-009,40,0.6087171573927043,0.1008372463309783,0
sub-009,41,0.4341294883853937,0.06493280249236653,0
sub-009,42,0.08120477694564553,0.028558850054011663,0
sub-009,43,0.15272977258526974,0.04178963928740529,0
sub-009,44,0.3751901847627658,0.08308926705069618,0
sub-009,45,0.8836241498532852,0.04396684093634779,0
sub-009,46,0.1146819882817258,0.04056615943671879,0
sub-009,47,0.1309081034109341,0.07702976664659952,0
sub-009,48,0.1641853546396979,0.04940015435921479,0
sub-009,49,0.33634007315488884,0.11593691014265166,0
sub-009,50,0.08765246546958146,0.027288863738036177,0
sub-009,51,0.05967479482897313,0.037573070912297064,0
sub-009,52,0.10815836422891564,0.04205184182704495,0
sub-009,53,0.7439867903895994,0.0839945306634476,1
sub-009,54,0.29386739713818866,0.0864302580492401,0
sub-009,55,0.17612945589351103,0.07950005464728489,0
sub-009,56,0.6731790791859,0.07719662591392071,1
sub-009,57,0.2574348595128765,0.10378887259636235,0
sub-009,58,0.062361525934068573,0.02829056825467996,0
sub-009,59,0.24108390288222115,0.07950305500400705,0
sub-009,60,0.11401151297013443,0.0547652544912054,0
sub-009,61,0.3620771787104298,0.12140555287012567,1
sub-009,62,0.13517203879730605,0.05753538020888618,0
sub-009,63,0.04738010819859024,0.013328478575354762,0
sub-009,64,0.17780911704504238,0.04758164545069861,0
sub-009,65,0.08428513648609273,0.02494734810379309,0
sub-009,66,0.07186049188232964,0.03405002018378673,0
sub-009,67,0.4776345175068128,0.14082066533448015,0
sub-016,0,0.6811074363085068,0.08371570246019187,0
sub-016,1,0.32042280773446913,0.08495024476325687,0
sub-016,2,0.010029103293197375,0.003976455457617349,0
sub-016,3,0.4952580049639625,0.1173140413262438,0
sub-016,4,0.027471502121966966,0.020204314897725322,0
sub-016,5,0.09214425127566564,0.023445306234375542,0
sub-016,6,0.5534616238046819,0.11066877762757875,0
sub-016,7,0.11695996595846052,0.04319458213315138,0
sub-016,8,0.9061546557326834,0.0315821632629939,0
sub-016,9,0.2782249582002614,0.10244847470738476,0
sub-016,10,0.26012886792661255,0.07769224349564112,0
sub-016,11,0.19311347497756504,0.052776799447156846,0
sub-016,12,0.03937634900661959,0.012463239613300347,0
sub-016,13,0.5544917533170582,0.08911021433814882,0
sub-016,14,0.09669603672070012,0.04224276045071394,0
sub-016,15,0.0705108065688917,0.02071479780797716,0
sub-016,16,0.06723678439062122,0.015381962133128183,0
sub-016,17,0.08663229132103385,0.04016095528509,0
sub-016,18,0.2316783607978991,0.0891596625983041,0
sub-016,19,0.19165233736830617,0.03347759665524262,0
sub-016,20,0.17903137400639701,0.07302220234288534,0
sub-016,21,0.29010690314747906,0.047828352941006166,0
sub-016,22,0.03811963409589171,0.016889297745636606,0
sub-016,23,0.20197157350223144,0.06865468912984393,0
sub-016,24,0.21750793873492452,0.11585276844252217,0
sub-016,25,0.004999782124798404,0.0017361997443308054,0
sub-016,26,0.05879118481642161,0.01651163349787655,0
sub-016,27,0.26720788242853555,0.07079899557348325,0
sub-016,28,0.6884075575405979,0.09171671963003981,0
sub-016,29,0.25008339025536097,0.068118633854717,0
sub-016,30,0.02751446494434464,0.01762514268467092,0
sub-016,31,0.0839423818812462,0.03364247385887903,0
sub-016,32,0.0603672256470402,0.017424577884414393,0
sub-016,33,0.09546082226602436,0.03486106142180166,0
sub-016,34,0.2359267010947959,0.07725148234558385,0
sub-016,35,0.9103858559712126,0.034222103761386985,1
sub-016,36,0.005513741172028739,0.0023250105542780316,0
sub-016,37,0.8737984381644054,0.03922659150797937,1
sub-016,38,0.09538962722089721,0.015143730949494838,0
sub-016,39,0.22539125343031344,0.05403227150475795,0
sub-016,40,0.350834972902056,0.05713418420043629,0
sub-016,41,0.07464039183033863,0.020621571772023096,0
sub-016,42,0.9234116779662456,0.03615271844786752,1
sub-016,43,0.11824074706065177,0.05083801720818534,0
sub-016,44,0.033430431318913795,0.011116273566841249,0
sub-016,45,0.33027748476828866,0.05975294027483832,0
sub-016,46,0.012283403260536825,0.004767634582745254,0
sub-016,47,0.060107716695209125,0.013504556881404417,0
sub-016,48,0.6844767239894458,0.07504491003259899,0
sub-016,49,0.08794455491944292,0.031046465891879472,0
sub-016,50,0.024266822347773345,0.014762725227391672,0
sub-016,51,0.001615214817296079,0.0006478137949462636,0
sub-016,52,0.009703522654442666,0.0027407864267842055,0
sub-016,53,0.7483199085709471,0.07533746330943107,0
sub-016,54,0.24429183501303706,0.0817808138330541,0
sub-016,55,0.4334385064055426,0.10028076773395117,0
sub-016,56,0.03993685228342976,0.010604828072953067,0
sub-016,57,0.7678825634891374,0.11757947527270833,0
sub-016,58,0.2749382903131429,0.06850491968805485,0
sub-016,59,0.09494554594339613,0.04032656105803887,0
sub-016,60,0.07701230548027829,0.023646660919935423,0
sub-016,61,0.8968124487958008,0.03367469489715784,1
sub-016,62,0.22248102825918967,0.07623550703118272,0
sub-016,63,0.40026696830753294,0.07364996031166181,0
sub-016,64,0.007487293075481105,0.0034595215303119026,0
sub-016,65,0.06885399506825886,0.020865231553134796,0
sub-016,66,0.14164810229660724,0.06899775120501327,0
sub-016,67,0.23956591130060884,0.1082303163965601,0
sub-020,0,0.09463158524716436,0.036766503630084706,0
sub-020,1,0.6869662182070597,0.03473351463026213,0
sub-020,2,0.44274097548173064,0.060407592144218494,0
sub-020,3,0.18168837055203368,0.048014661203183234,0
sub-020,4,0.26870283079884255,0.09476833358757883,0
sub-020,5,0.04742332221688468,0.016887637224427748,0
sub-020,6,0.03959219857989029,0.017472554966979255,0
sub-020,7,0.08156170384367614,0.02743417195851361,0
sub-020,8,0.935130910081404,0.02733888542795357,0
sub-020,9,0.10989300119799957,0.03545208122544907,0
sub-020,10,0.14193648475624215,0.07070586739258788,0
sub-020,11,0.5406343903605781,0.07260577426223738,0
sub-020,12,0.48700464465515586,0.06572532640168537,0
sub-020,13,0.04296621647897383,0.01457827344184808,0
sub-020,14,0.19948551637786052,0.04922197561759342,0
sub-020,15,0.852522841105111,0.01415885044981728,1
sub-020,16,0.4783374217799851,0.09028866617614825,0
sub-020,17,0.07418504101896473,0.026636300923020082,0
sub-020,18,0.3408316319713812,0.08387923959237933,0
sub-020,19,0.2361062022829928,0.06507346319106651,0
sub-020,20,0.16186995431336765,0.04815844295968963,0
sub-020,21,0.9273607162267515,0.03200449399462887,0
sub-020,22,0.15972539543344677,0.04146315474877077,0
sub-020,23,0.6500633273582616,0.03135420243050166,0
sub-020,24,0.5398401552491799,0.0899894742570428,0
sub-020,25,0.33097707746972993,0.07524047581966634,0
sub-020,26,0.742812306026493,0.04439249169758108,0
sub-020,27,0.3307644170429263,0.07111980532120057,0
sub-020,28,0.07257724657360244,0.0343415221115104,0
sub-020,29,0.0511466447737165,0.012998353900308046,0
